OBJECTID,DATASET_EN,DATASET_TC,ADDRESS_EN,ADDRESS_TC,SEARCH01_EN,SEARCH01_TC,SEARCH02_EN,SEARCH02_TC,NSEARCH01_EN,NSEARCH01_TC,NSEARCH02_EN,NSEARCH02_TC,NSEARCH03_EN,NSEARCH03_TC,NSEARCH04_EN,NSEARCH04_TC,NSEARCH05_EN,NSEARCH05_TC,NSEARCH06_EN,NSEARCH06_TC,NSEARCH07_EN,NSEARCH07_TC,NSEARCH08_EN,NSEARCH08_TC,NSEARCH09_EN,NSEARCH09_TC,NSEARCH10_EN,NSEARCH10_TC,NORTHING,EASTING,LATITUDE,LONGITUDE,LASTUPDATE,GeometryEasting,GeometryNorthing
557,Summary of Gross Floor Area (GFA) Concessions and Related Information of Private Developments,私人發展項目總樓面面積寬免概況及相關資料,"18 Tai Chung Road, New Territories",新界大涌道 18 號,2021,2021,NEW TERRITORIES,新界,NT16/2021(OP),NT16/2021(OP),NT16/2021(OP),NT16/2021(OP),Commercial,商業處所,Non-domestic,非住宅,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/NT2021016GFACe.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/NT2021016GFACe.pdf,Not Applicable,不適用,Not Applicable,不適用,Not Applicable,不適用,Not Applicable,不適用,will be deleted,will be deleted,826108.2000000001,829450.1,22.37414943,114.11067421,2024-02-28T11:23:23,829450.0999999996,826108.1999999993
558,Summary of Gross Floor Area (GFA) Concessions and Related Information of Private Developments,私人發展項目總樓面面積寬免概況及相關資料,"218 Electric Road, Hong Kong",香港電氣道 218 號,2019,2019,HONG KONG ISLAND,香港島,HK64/2019(OP),HK64/2019(OP),HK64/2019(OP),HK64/2019(OP),Commercial,商業處所,Non-domestic,非住宅,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/HK2019064GFACe.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/HK2019064GFACe.pdf,Not Applicable,不適用,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/HK2019064EN.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/HK2019064EN.pdf,Provisional Assessment Rating: Platinum (as at OP),暫定評估級別: 鉑金(截至佔用許可證簽發日),Not Applicable,不適用,Not Applicable,不適用,816629.6,837945.8,22.28856537,114.19315525,2024-02-28T11:23:23,837945.7999999998,816629.5999999996
559,Summary of Gross Floor Area (GFA) Concessions and Related Information of Private Developments,私人發展項目總樓面面積寬免概況及相關資料,"2 Ka Wo Li Hill Road, Tuen Mun, New Territories",新界屯門 嘉和里山路 2 號,2018,2018,NEW TERRITORIES,新界,NT79/2018(OP),NT79/2018(OP),NT79/2018(OP),NT79/2018(OP),Residence,住所,Domestic,住宅,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/NT2018079GFACe.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/NT2018079GFACe.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/NT2018079GR.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/NT2018079GR.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/NT2018079EN.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/NT2018079EN.pdf,Provisional Assessment Rating: Unclassified (as at OP),暫定評估級別: 不予評級(截至佔用許可證簽發日),Not Applicable,不適用,Not Applicable,不適用,825553.2000000001,817639.6,22.3690507,113.99600395,2024-02-28T11:23:23,817639.5999999996,825553.1999999993
560,Summary of Gross Floor Area (GFA) Concessions and Related Information of Private Developments,私人發展項目總樓面面積寬免概況及相關資料,"8 Airport Expo Boulevard, Chek Lap Kok, Lantau Island, New Territories C.L.K.L. 3",新界大嶼山赤鱲角航展道 8 號赤鱲角地段第 3 號,2021,2021,NEW TERRITORIES,新界,NT9/2021(OP),NT9/2021(OP),NT9/2021(OP),NT9/2021(OP),Hotel,酒店,Non-domestic,非住宅,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/NT2021009GFACe.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/NT2021009GFACe.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/NT2021009GR.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/NT2021009GR.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/NT2021009EN.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/NT2021009EN.pdf,Provisional Assessment Rating: Gold (as at OP),暫定評估級別: 金 (截至佔用許可證簽發日),Not Applicable,不適用,Not Applicable,不適用,820037.7000000001,812071.9,22.31917352,113.94202863,2024-02-28T11:23:23,812071.9000000004,820037.6999999993
561,Summary of Gross Floor Area (GFA) Concessions and Related Information of Private Developments,私人發展項目總樓面面積寬免概況及相關資料,"10 Heng Lam Street, Hong Kong Buddhist Hospital, Kowloon",九龍杏林街10 號,2019,2019,KOWLOON,九龍,KN21/2019(OP),KN21/2019(OP),KN21/2019(OP),KN21/2019(OP),Lift tower,升降機塔樓,Non-domestic,非住宅,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/KN2019021GFACe.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/KN2019021GFACe.pdf,Not Applicable,不適用,Not Applicable,不適用,Not Applicable,不適用,Not Applicable,不適用,Not Applicable,不適用,821831.4,837499.3,22.33554114,114.1888267,2024-02-28T11:23:23,837499.2999999998,821831.4000000004
562,Summary of Gross Floor Area (GFA) Concessions and Related Information of Private Developments,私人發展項目總樓面面積寬免概況及相關資料,"101 Tai Mong Tsai Road, Sai Kung, New Territories",新界西貢大網仔路 101 號,2021,2021,NEW TERRITORIES,新界,NTS11/2021(OP),NTS11/2021(OP),NTS11/2021(OP),NTS11/2021(OP),Apartment,寓所,Domestic,住宅,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/NTS2021011GFACe.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/NTS2021011GFACe.pdf,Not Applicable,不適用,Not Applicable,不適用,Not Applicable,不適用,Not Applicable,Not Applicable,Not Applicable,Not Applicable,827937.5,846491.9,22.39065199,114.27615767,2024-02-28T11:23:23,846491.9000000004,827937.5
563,Summary of Gross Floor Area (GFA) Concessions and Related Information of Private Developments,私人發展項目總樓面面積寬免概況及相關資料,"68 Wan Fung Street, Kowloon",九龍環鳳街 68 號,2018,2018,KOWLOON,九龍,KN29/2018(OP),KN29/2018(OP),KN29/2018(OP),KN29/2018(OP),Apartment/Commercial,寓所／商業處所,Composite,綜合用途,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/KN2018029GFACe.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/KN2018029GFACe.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/KN2018029GR.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/KN2018029GR.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/KN2018029EN.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/KN2018029EN.pdf,Unclassified,不予評級,Not Applicable,不適用,Not Applicable,不適用,822865.9,838502,22.34488246,114.19856155,2024-02-28T11:23:23,838502,822865.9000000004
564,Summary of Gross Floor Area (GFA) Concessions and Related Information of Private Developments,私人發展項目總樓面面積寬免概況及相關資料,"21 Wang Yip Street West, Yuen Long, New Territories 5.2.4/(38)",新界 元朗 宏業西街 21 號 5.2.4/(38) 香港島,2023,2023,KOWLOON & NEW TERRITORIES,九龍及新界,NT25/2023/OP,NT25/2023/OP,NT25/2023/OP,NT25/2023/OP,Apartment/Commercial with residents' recreational facilities,寓所／商業處所連 住客康樂設施,Composite,綜合用途,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/2023/NT2023025GFACe.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/2023/NT2023025GFACe.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/2023/NT2023025GR.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/2023/NT2023025GR.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/2023/NT2023025EN.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/2023/NT2023025EN.pdf,Provisional Assessment Rating: Unclassified (as at OP),暫定評估級別: 不予評級<br/> (截至佔用許可證簽發日),https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/2023/NT2023025RTTV.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/2023/NT2023025RTTV.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/2023/NT2023025OTTV.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/2023/NT2023025OTTV.pdf,834524.4,820915.3,22.4500972,114.02772285,2024-02-28T11:23:23,820915.2999999998,834524.4000000004
565,Summary of Gross Floor Area (GFA) Concessions and Related Information of Private Developments,私人發展項目總樓面面積寬免概況及相關資料,"1 Chung Ching Street, Hong Kong",香港忠正街 1 號,2021,2021,HONG KONG ISLAND,香港島,HK40/2021(OP),HK40/2021(OP),HK40/2021(OP),HK40/2021(OP),Apartment/Commercial with residents' recreational facilities,寓所／商業處所連住客康樂設施,Composite,綜合用途,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/HK2021040GFACe.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/HK2021040GFACe.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/HK2021040GR.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/HK2021040GR.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/HK2021040EN.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/HK2021040EN.pdf,Provisional Assessment Rating: Unclassified (as at OP),暫定評估級別: 不予評級 (截至佔用許可證簽發日),https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/HK2021040RTTV.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/HK2021040RTTV.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/HK2021040OTTV.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/HK2021040OTTV.pdf,816502.9,832605.6,22.28741762,114.1413353,2024-02-28T11:23:23,832605.5999999996,816502.9000000004
566,Summary of Gross Floor Area (GFA) Concessions and Related Information of Private Developments,私人發展項目總樓面面積寬免概況及相關資料,"19 Tin Tan Street, Yuen Long, New Territories",新界元朗 天壇街 19 號,2019,2019,NEW TERRITORIES,新界,NT69/2019(OP),NT69/2019(OP),NT69/2019(OP),NT69/2019(OP),School extension,學校擴建部分,Non-domestic,非住宅,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/NT2019069GFACe.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/NT2019069GFACe.pdf,Not Applicable,不適用,Not Applicable,不適用,Not Applicable,不適用,Not Applicable,不適用,Not Applicable,不適用,835632.2000000001,817526.7000000001,22.46006663,113.99478936,2024-02-28T11:23:23,817526.7000000002,835632.1999999993
567,Summary of Gross Floor Area (GFA) Concessions and Related Information of Private Developments,私人發展項目總樓面面積寬免概況及相關資料,"17-19 Hillwood Road, Kowloon",九龍 山林道 17-19 號,2021,2021,KOWLOON,九龍,KN7/2021(OP),KN7/2021(OP),KN7/2021(OP),KN7/2021(OP),Hotel extensionSmoke extraction roomextension,酒店擴建部分排煙室擴建部分,Non-domestic,非住宅,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/KN2021007GFACe.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/KN2021007GFACe.pdf,Not Applicable,不適用,Not Applicable,不適用,Not Applicable,不適用,Not Applicable,不適用,Not Applicable,不適用,818207.5,835872.6,22.30281506,114.17303706,2024-02-28T11:23:23,835872.5999999996,818207.5
568,Summary of Gross Floor Area (GFA) Concessions and Related Information of Private Developments,私人發展項目總樓面面積寬免概況及相關資料,"12 Stafford Road, Kowloon",九龍 施他佛道 12 號,2020,2020,KOWLOON,九龍,KN31/2020(OP),KN31/2020(OP),KN31/2020(OP),KN31/2020(OP),Residence,住所,Domestic,住宅,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/KN2020031GFACe.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/KN2020031GFACe.pdf,Not Applicable,不適用,Not Applicable,不適用,Not Applicable,不適用,Not Applicable,不適用,Not Applicable,不適用,821443.9,836404.2000000001,22.33204235,114.1781966,2024-02-28T11:23:23,836404.2000000002,821443.9000000004
569,Summary of Gross Floor Area (GFA) Concessions and Related Information of Private Developments,私人發展項目總樓面面積寬免概況及相關資料,"Hong Kong International Airport, Chek Lap Kok, Lantau Island, New Territories C.L.K.L. 1 R.P. and the Ext. thereto",新界 大嶼山 赤鱲角 香港國際機場 赤鱲角地段第 1 號餘段及其增批地段,2020,2020,NEW TERRITORIES,新界,NT92/2020(OP),NT92/2020(OP),NT92/2020(OP),NT92/2020(OP),ShelterPlant room,遮蓋處機房,Non-domestic,非住宅,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/NT2020092GFACe.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/NT2020092GFACe.pdf,Not Applicable,不適用,Not Applicable,不適用,Not Applicable,不適用,Not Applicable,不適用,Not Applicable,不適用,819080.1,811416.1,22.31051602,113.93567813,2024-02-28T11:23:23,811416.0999999996,819080.0999999996
570,Summary of Gross Floor Area (GFA) Concessions and Related Information of Private Developments,私人發展項目總樓面面積寬免概況及相關資料,"Zone D, Academic Building, Phase II, HKUST, University Road, Clear Water Bay, New Territories",新界清水灣 大學道 香港科技大學 第二期 學術大樓 D 區,2019,2019,NEW TERRITORIES,新界,NTS3/2019(OP),NTS3/2019(OP),NTS3/2019(OP),NTS3/2019(OP),Cafe,茶座,Non-domestic,非住宅,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/NTS2019003GFACe.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/NTS2019003GFACe.pdf,Not Applicable,不適用,Not Applicable,不適用,Not Applicable,不適用,Not Applicable,不適用,Not Applicable,不適用,821906.6,845258.4,22.33619688,114.26414499,2024-02-28T11:23:23,845258.4000000004,821906.5999999996
571,Summary of Gross Floor Area (GFA) Concessions and Related Information of Private Developments,私人發展項目總樓面面積寬免概況及相關資料,"3 Marble Road, Hong Kong",香港 馬寶道 3 號,2020,2020,HONG KONG ISLAND,香港島,HK53/2020(OP),HK53/2020(OP),HK53/2020(OP),HK53/2020(OP),Apartment/Commercialwith residents'recreational facilities,寓所／商業處所連住客康樂設施,Composite,綜合用途,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/HK2020053GFACe.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/HK2020053GFACe.pdf,Not Applicable,不適用,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/HK2020053EN.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/HK2020053EN.pdf,Provisional Assessment Rating: Silver (as at OP),暫定評估級別: 銀 (截至佔用許可證簽發日),https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/HK2020053RTTV.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/HK2020053RTTV.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/HK2020053OTTV.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/HK2020053OTTV.pdf,816996.6,838636.5,22.29187873,114.19985814,2024-02-28T11:23:23,838636.5,816996.5999999996
572,Summary of Gross Floor Area (GFA) Concessions and Related Information of Private Developments,私人發展項目總樓面面積寬免概況及相關資料,"77 Chun Choi Street, Tseung Kwan O Industrial Estate, New Territories",新界 將軍澳工業邨 駿才街 77 號,2020,2020,NEW TERRITORIES,新界,NTS11/2020(OP),NTS11/2020(OP),NTS11/2020(OP),NTS11/2020(OP),Variety studio blockextension,綜藝錄影廠大樓擴建部分,Non-domestic,非住宅,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/NTS2020011GFACe.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/NTS2020011GFACe.pdf,Not Applicable,不適用,Not Applicable,不適用,Not Applicable,不適用,Not Applicable,不適用,Not Applicable,不適用,815805.9,846261,22.28109807,114.27383982,2024-02-28T11:23:23,846261,815805.9000000004
573,Summary of Gross Floor Area (GFA) Concessions and Related Information of Private Developments,私人發展項目總樓面面積寬免概況及相關資料,"23 Po Shan Road, Hong Kong 1.4.1/(17)",香港寶珊道 23 號1.4.1/(17),2022,2022,HONG KONG ISLAND,香港,HK35/2022/OP,HK35/2022/OP,HK35/2022/OP,HK35/2022/OP,Apartment,寓所,Domestic,住宅,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/HK2022035GFACe.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/HK2022035GFACe.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/HK2022035GR.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/HK2022035GR.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/HK2022035EN.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/HK2022035EN.pdf,Provisional Assessment Rating: Unclassified (as at OP),暫定評估級別: 不予評級  (截至佔用許可證簽發日),https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/HK2022035RTTV.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/HK2022035RTTV.pdf,Not applicable,不適用,815758.1,832775.4,22.28069228,114.14298446,2024-02-28T11:23:23,832775.4000000004,815758.0999999996
574,Summary of Gross Floor Area (GFA) Concessions and Related Information of Private Developments,私人發展項目總樓面面積寬免概況及相關資料,"88 Tuen Mun Heung Sze Wui Road, Tuen Mun, New Territories",新界屯門 屯門鄉事會路 88 號,2018,2018,NEW TERRITORIES,新界,NT28/2018(OP),NT28/2018(OP),NT28/2018(OP),NT28/2018(OP),Apartment/Commercial,寓所／商業處所,Composite,綜合用途,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/NT2018028GFACe.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/NT2018028GFACe.pdf,Not Applicable,不適用,Not Applicable,不適用,Not Applicable,不適用,Not Applicable,不適用,Not Applicable,不適用,828665.5,815483.6,22.39713147,113.97503005,2024-02-28T11:23:23,815483.5999999996,828665.5
575,Summary of Gross Floor Area (GFA) Concessions and Related Information of Private Developments,私人發展項目總樓面面積寬免概況及相關資料,"71 Main Street, Ap Lei Chau, Hong Kong 1.7.4/(26)",香港鴨脷洲大街 71 號1.7.4/(26)九龍及新界,2022,2022,HONG KONG ISLAND,香港,HK46/2022/OP,HK46/2022/OP,HK46/2022/OP,HK46/2022/OP,Apartment/Commercial with residents' recreational facilities,寓所／商業處所連 住客康樂設施,Composite,綜合用途,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/HK2022046GFACe.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/HK2022046GFACe.pdf,Not applicable,不適用,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/HK2022046EN.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/HK2022046EN.pdf,Provisional Assessment Rating: Silver (as at OP),暫定評估級別: 銀  (截至佔用許可證簽發日),https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/HK2022046RTTV.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/HK2022046RTTV.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/HK2022046OTTV.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/HK2022046OTTV.pdf,811688.2000000001,834085,22.24394048,114.15569801,2024-02-28T11:23:23,834085,811688.1999999993
